Country,State,Place,Address,Ratings,Reviews,Best_Time_to_Visit,Latitude,Longitude
India,Maharashtra,Elephanta Caves - 3299,"Elephanta Caves Road, Maharashtra, India",3.6,Amazing place to visit!,Summer,12.610659,-173.318725
India,Maharashtra,Elephanta Caves - 4981,"Elephanta Caves Road, Maharashtra, India",4.6,Loved the experience!,Winter,46.876455,-170.57032
India,Maharashtra,Elephanta Caves - 682,"Elephanta Caves Road, Maharashtra, India",4.6,Breathtaking view!,Spring,52.043003,30.820957
India,Maharashtra,Elephanta Caves - 1376,"Elephanta Caves Road, Maharashtra, India",4.9,Great for photography!,Spring,29.009812,138.110409
India,Maharashtra,Elephanta Caves - 164,"Elephanta Caves Road, Maharashtra, India",4.2,A must-visit location!,Summer,0.69358,-25.157378
India,Maharashtra,Elephanta Caves - 1955,"Elephanta Caves Road, Maharashtra, India",4.8,Breathtaking view!,Summer,22.908846,-128.245172
India,Maharashtra,Elephanta Caves - 4783,"Elephanta Caves Road, Maharashtra, India",4.6,A must-visit location!,Autumn,-39.564095,178.090055
India,Maharashtra,Elephanta Caves - 2068,"Elephanta Caves Road, Maharashtra, India",4.7,Amazing place to visit!,Summer,21.495633,81.40512
India,Maharashtra,Elephanta Caves - 1446,"Elephanta Caves Road, Maharashtra, India",3.7,Breathtaking view!,Winter,0.02072,6.491584
India,Maharashtra,Elephanta Caves - 2306,"Elephanta Caves Road, Maharashtra, India",4.2,Peaceful and relaxing.,Summer,11.322562,133.196405
India,Maharashtra,Elephanta Caves - 2014,"Elephanta Caves Road, Maharashtra, India",4.9,A must-visit location!,Winter,-14.560367,171.103417
India,Maharashtra,Elephanta Caves - 3517,"Elephanta Caves Road, Maharashtra, India",4.1,Loved the experience!,Winter,3.282703,99.184834
India,Maharashtra,Elephanta Caves - 4010,"Elephanta Caves Road, Maharashtra, India",4.3,Breathtaking view!,Spring,68.112962,16.022754
India,Maharashtra,Elephanta Caves - 4855,"Elephanta Caves Road, Maharashtra, India",4.0,A must-visit location!,Summer,87.190537,133.843198
India,Maharashtra,Elephanta Caves - 4976,"Elephanta Caves Road, Maharashtra, India",4.4,A must-visit location!,Autumn,-21.788124,-174.246419
India,Maharashtra,Elephanta Caves - 1008,"Elephanta Caves Road, Maharashtra, India",4.8,Amazing place to visit!,Summer,-44.345872,97.258909
India,Maharashtra,Elephanta Caves - 1325,"Elephanta Caves Road, Maharashtra, India",4.3,Highly recommended!,Summer,-72.233858,69.329325
India,Maharashtra,Elephanta Caves - 2878,"Elephanta Caves Road, Maharashtra, India",4.2,Breathtaking view!,Spring,29.802545,-96.033553
India,Maharashtra,Elephanta Caves - 4907,"Elephanta Caves Road, Maharashtra, India",3.5,A must-visit location!,Autumn,8.534191,-167.289512
India,Maharashtra,Elephanta Caves - 1591,"Elephanta Caves Road, Maharashtra, India",4.4,Peaceful and relaxing.,Winter,50.336538,-135.654595
India,Maharashtra,Elephanta Caves - 2551,"Elephanta Caves Road, Maharashtra, India",3.7,Loved the experience!,Summer,1.341382,-71.707688
India,Maharashtra,Elephanta Caves - 3872,"Elephanta Caves Road, Maharashtra, India",4.1,Peaceful and relaxing.,Autumn,85.911845,124.834747
India,Maharashtra,Elephanta Caves - 699,"Elephanta Caves Road, Maharashtra, India",4.4,Amazing place to visit!,Spring,62.461366,40.917025
India,Maharashtra,Elephanta Caves - 962,"Elephanta Caves Road, Maharashtra, India",4.3,Breathtaking view!,Spring,32.658053,172.335945
India,Maharashtra,Elephanta Caves - 4468,"Elephanta Caves Road, Maharashtra, India",4.4,Peaceful and relaxing.,Spring,-47.325605,0.307496
India,Maharashtra,Elephanta Caves - 3928,"Elephanta Caves Road, Maharashtra, India",3.6,Breathtaking view!,Summer,79.717732,107.859959
India,Maharashtra,Elephanta Caves - 1505,"Elephanta Caves Road, Maharashtra, India",3.8,Highly recommended!,Spring,16.432296,-159.558009
India,Maharashtra,Elephanta Caves - 3414,"Elephanta Caves Road, Maharashtra, India",4.3,Great for photography!,Summer,-4.001364,99.83753
India,Maharashtra,Elephanta Caves - 1980,"Elephanta Caves Road, Maharashtra, India",4.5,Great for photography!,Autumn,-31.034576,-107.367585
India,Maharashtra,Elephanta Caves - 4603,"Elephanta Caves Road, Maharashtra, India",4.5,Peaceful and relaxing.,Spring,-80.564539,-121.000795
India,Maharashtra,Elephanta Caves - 504,"Elephanta Caves Road, Maharashtra, India",4.7,Loved the experience!,Spring,-19.539624,-121.390395
India,Maharashtra,Elephanta Caves - 2674,"Elephanta Caves Road, Maharashtra, India",3.5,Peaceful and relaxing.,Autumn,85.35675,85.154719
India,Maharashtra,Elephanta Caves - 617,"Elephanta Caves Road, Maharashtra, India",4.2,A must-visit location!,Summer,-60.547292,-160.928139
India,Maharashtra,Elephanta Caves - 3857,"Elephanta Caves Road, Maharashtra, India",4.6,Breathtaking view!,Summer,25.818057,18.697376
India,Maharashtra,Elephanta Caves - 3802,"Elephanta Caves Road, Maharashtra, India",3.5,Breathtaking view!,Autumn,-15.751896,13.121909
India,Maharashtra,Elephanta Caves - 2587,"Elephanta Caves Road, Maharashtra, India",3.8,Amazing place to visit!,Winter,74.410197,-10.09016
India,Maharashtra,Elephanta Caves - 2211,"Elephanta Caves Road, Maharashtra, India",3.7,Peaceful and relaxing.,Summer,49.999515,-110.059301
India,Maharashtra,Elephanta Caves - 169,"Elephanta Caves Road, Maharashtra, India",4.8,A must-visit location!,Summer,-50.716442,-139.245801
India,Maharashtra,Elephanta Caves - 462,"Elephanta Caves Road, Maharashtra, India",3.9,Peaceful and relaxing.,Summer,-27.898054,61.143142
India,Maharashtra,Elephanta Caves - 942,"Elephanta Caves Road, Maharashtra, India",4.7,Great for photography!,Winter,-68.373607,14.855074
India,Maharashtra,Elephanta Caves - 1571,"Elephanta Caves Road, Maharashtra, India",4.3,Highly recommended!,Spring,61.206131,-112.179124
India,Maharashtra,Elephanta Caves - 4158,"Elephanta Caves Road, Maharashtra, India",4.9,Highly recommended!,Autumn,56.939208,-150.285504
India,Maharashtra,Elephanta Caves - 3274,"Elephanta Caves Road, Maharashtra, India",4.2,Great for photography!,Spring,64.628772,-2.699097
India,Maharashtra,Elephanta Caves - 797,"Elephanta Caves Road, Maharashtra, India",4.0,Breathtaking view!,Autumn,9.12819,148.156342
India,Maharashtra,Elephanta Caves - 4618,"Elephanta Caves Road, Maharashtra, India",4.1,Great for photography!,Winter,30.382482,-120.821489
India,Maharashtra,Elephanta Caves - 1914,"Elephanta Caves Road, Maharashtra, India",4.0,Highly recommended!,Winter,85.188642,-30.397817
India,Maharashtra,Elephanta Caves - 1236,"Elephanta Caves Road, Maharashtra, India",4.7,Highly recommended!,Summer,-82.58722,-118.191044
India,Maharashtra,Elephanta Caves - 74,"Elephanta Caves Road, Maharashtra, India",3.6,A must-visit location!,Spring,-46.320951,160.101453
India,Maharashtra,Elephanta Caves - 726,"Elephanta Caves Road, Maharashtra, India",4.9,Great for photography!,Autumn,-20.063205,-123.449192
India,Maharashtra,Elephanta Caves - 3807,"Elephanta Caves Road, Maharashtra, India",3.9,Highly recommended!,Spring,-70.940096,-104.935574
India,Maharashtra,Elephanta Caves - 373,"Elephanta Caves Road, Maharashtra, India",3.7,A must-visit location!,Autumn,-71.963805,-61.696184
India,Maharashtra,Elephanta Caves - 1470,"Elephanta Caves Road, Maharashtra, India",4.8,Amazing place to visit!,Spring,10.148955,-141.847638
India,Maharashtra,Elephanta Caves - 1158,"Elephanta Caves Road, Maharashtra, India",4.6,Breathtaking view!,Spring,-67.601654,21.085154
India,Maharashtra,Elephanta Caves - 4344,"Elephanta Caves Road, Maharashtra, India",4.9,A must-visit location!,Spring,-18.91868,176.03723
India,Maharashtra,Elephanta Caves - 3710,"Elephanta Caves Road, Maharashtra, India",3.7,Highly recommended!,Winter,-11.873205,155.755606
India,Maharashtra,Elephanta Caves - 1731,"Elephanta Caves Road, Maharashtra, India",4.9,A must-visit location!,Winter,73.287955,-51.904759
India,Maharashtra,Elephanta Caves - 4796,"Elephanta Caves Road, Maharashtra, India",3.7,Great for photography!,Autumn,87.553166,128.975702
India,Maharashtra,Elephanta Caves - 417,"Elephanta Caves Road, Maharashtra, India",4.6,Amazing place to visit!,Autumn,-74.662559,-126.280045
India,Maharashtra,Elephanta Caves - 638,"Elephanta Caves Road, Maharashtra, India",3.9,Great for photography!,Winter,-41.278554,-164.327828
India,Maharashtra,Elephanta Caves - 2797,"Elephanta Caves Road, Maharashtra, India",3.5,Peaceful and relaxing.,Autumn,32.270222,2.990887
India,Maharashtra,Elephanta Caves - 3347,"Elephanta Caves Road, Maharashtra, India",4.7,Breathtaking view!,Winter,-26.496238,125.255086
India,Maharashtra,Elephanta Caves - 3884,"Elephanta Caves Road, Maharashtra, India",4.9,Amazing place to visit!,Spring,59.344698,-3.692745
India,Maharashtra,Elephanta Caves - 4477,"Elephanta Caves Road, Maharashtra, India",3.7,Highly recommended!,Spring,-23.125469,32.58208
India,Maharashtra,Elephanta Caves - 3442,"Elephanta Caves Road, Maharashtra, India",4.9,Peaceful and relaxing.,Spring,17.356193,-8.084904
India,Maharashtra,Elephanta Caves - 1263,"Elephanta Caves Road, Maharashtra, India",4.4,Loved the experience!,Autumn,-65.669599,73.997331
India,Maharashtra,Elephanta Caves - 3912,"Elephanta Caves Road, Maharashtra, India",3.7,Great for photography!,Autumn,-45.679392,-54.920589
India,Maharashtra,Elephanta Caves - 4037,"Elephanta Caves Road, Maharashtra, India",3.8,Loved the experience!,Winter,89.162564,60.281807
India,Maharashtra,Elephanta Caves - 2126,"Elephanta Caves Road, Maharashtra, India",4.8,Breathtaking view!,Autumn,-64.974407,30.183832
India,Maharashtra,Elephanta Caves - 4606,"Elephanta Caves Road, Maharashtra, India",4.2,Amazing place to visit!,Spring,-40.111471,-93.568509
India,Maharashtra,Elephanta Caves - 264,"Elephanta Caves Road, Maharashtra, India",4.8,A must-visit location!,Spring,-70.749624,-90.693383
India,Maharashtra,Elephanta Caves - 1148,"Elephanta Caves Road, Maharashtra, India",4.0,Loved the experience!,Autumn,-76.724322,-20.579002
India,Maharashtra,Elephanta Caves - 242,"Elephanta Caves Road, Maharashtra, India",4.1,Loved the experience!,Summer,-35.341409,157.759613
India,Maharashtra,Elephanta Caves - 3372,"Elephanta Caves Road, Maharashtra, India",4.1,Loved the experience!,Summer,19.004267,-92.807457
India,Maharashtra,Elephanta Caves - 2593,"Elephanta Caves Road, Maharashtra, India",4.4,Breathtaking view!,Winter,25.429579,-86.833568
India,Maharashtra,Elephanta Caves - 820,"Elephanta Caves Road, Maharashtra, India",3.8,A must-visit location!,Summer,-77.253542,-65.53767
India,Maharashtra,Elephanta Caves - 2853,"Elephanta Caves Road, Maharashtra, India",4.6,Highly recommended!,Summer,59.266441,2.707152
India,Maharashtra,Elephanta Caves - 4460,"Elephanta Caves Road, Maharashtra, India",4.7,Highly recommended!,Spring,68.187764,-162.36036
India,Maharashtra,Elephanta Caves - 4921,"Elephanta Caves Road, Maharashtra, India",4.2,Amazing place to visit!,Winter,-4.19423,-177.309601
India,Maharashtra,Elephanta Caves - 4807,"Elephanta Caves Road, Maharashtra, India",4.6,Highly recommended!,Autumn,-63.52869,-117.687333
India,Maharashtra,Elephanta Caves - 2122,"Elephanta Caves Road, Maharashtra, India",4.2,Great for photography!,Summer,32.37313,41.050492
India,Maharashtra,Elephanta Caves - 2311,"Elephanta Caves Road, Maharashtra, India",4.9,Peaceful and relaxing.,Winter,15.167239,-150.503817
India,Maharashtra,Elephanta Caves - 3310,"Elephanta Caves Road, Maharashtra, India",4.8,A must-visit location!,Winter,27.824084,-89.359998
India,Maharashtra,Elephanta Caves - 1528,"Elephanta Caves Road, Maharashtra, India",3.8,A must-visit location!,Autumn,49.147185,55.267967
India,Maharashtra,Elephanta Caves - 332,"Elephanta Caves Road, Maharashtra, India",4.4,Loved the experience!,Summer,16.784852,145.280654
India,Maharashtra,Elephanta Caves - 672,"Elephanta Caves Road, Maharashtra, India",3.7,Loved the experience!,Summer,-6.872509,-142.960234
India,Maharashtra,Elephanta Caves - 4367,"Elephanta Caves Road, Maharashtra, India",3.9,Highly recommended!,Winter,-31.093826,-101.243997
India,Maharashtra,Elephanta Caves - 1377,"Elephanta Caves Road, Maharashtra, India",4.4,Loved the experience!,Autumn,-61.209749,178.157071
India,Maharashtra,Elephanta Caves - 3483,"Elephanta Caves Road, Maharashtra, India",4.9,Peaceful and relaxing.,Autumn,-37.306248,145.628613
India,Maharashtra,Elephanta Caves - 2189,"Elephanta Caves Road, Maharashtra, India",3.6,Loved the experience!,Winter,37.130749,-40.964159
India,Maharashtra,Elephanta Caves - 4540,"Elephanta Caves Road, Maharashtra, India",3.8,Loved the experience!,Spring,-88.841874,143.931874
India,Maharashtra,Elephanta Caves - 3653,"Elephanta Caves Road, Maharashtra, India",4.0,Loved the experience!,Spring,-40.825118,98.158316
India,Maharashtra,Elephanta Caves - 307,"Elephanta Caves Road, Maharashtra, India",4.8,Highly recommended!,Spring,-87.257825,63.665214
India,Maharashtra,Elephanta Caves - 698,"Elephanta Caves Road, Maharashtra, India",4.3,Highly recommended!,Winter,-42.116091,-24.96054
India,Maharashtra,Elephanta Caves - 103,"Elephanta Caves Road, Maharashtra, India",3.8,Breathtaking view!,Summer,80.872402,155.871735
India,Maharashtra,Elephanta Caves - 4014,"Elephanta Caves Road, Maharashtra, India",4.9,Amazing place to visit!,Autumn,-61.188687,-163.063506
India,Maharashtra,Elephanta Caves - 4251,"Elephanta Caves Road, Maharashtra, India",4.0,Great for photography!,Spring,16.326269,170.418279
India,Maharashtra,Elephanta Caves - 100,"Elephanta Caves Road, Maharashtra, India",4.0,A must-visit location!,Summer,-51.079049,-124.724516
India,Maharashtra,Elephanta Caves - 3355,"Elephanta Caves Road, Maharashtra, India",4.8,Highly recommended!,Summer,5.267884,-65.646211
India,Maharashtra,Marine Drive - 3335,"Marine Drive Road, Maharashtra, India",4.9,Amazing place to visit!,Spring,-45.42428,138.760413
India,Maharashtra,Marine Drive - 2445,"Marine Drive Road, Maharashtra, India",4.1,Peaceful and relaxing.,Winter,68.098249,-122.780668
India,Maharashtra,Marine Drive - 1479,"Marine Drive Road, Maharashtra, India",4.0,A must-visit location!,Summer,-5.420631,-6.051565
India,Maharashtra,Marine Drive - 3122,"Marine Drive Road, Maharashtra, India",3.9,Amazing place to visit!,Winter,25.116402,-152.190326
India,Maharashtra,Marine Drive - 432,"Marine Drive Road, Maharashtra, India",3.6,Peaceful and relaxing.,Spring,-45.657572,-134.134613
India,Maharashtra,Marine Drive - 2782,"Marine Drive Road, Maharashtra, India",4.6,Highly recommended!,Spring,86.251845,-95.570161
India,Maharashtra,Marine Drive - 926,"Marine Drive Road, Maharashtra, India",4.7,Peaceful and relaxing.,Autumn,26.424661,149.015936
India,Maharashtra,Marine Drive - 1876,"Marine Drive Road, Maharashtra, India",4.8,Amazing place to visit!,Summer,-30.435226,71.56319
India,Maharashtra,Marine Drive - 155,"Marine Drive Road, Maharashtra, India",4.5,Great for photography!,Winter,64.928085,67.098431
India,Maharashtra,Marine Drive - 1134,"Marine Drive Road, Maharashtra, India",3.6,Breathtaking view!,Winter,-36.275945,7.121507
India,Maharashtra,Marine Drive - 4312,"Marine Drive Road, Maharashtra, India",3.7,Highly recommended!,Summer,-55.286832,47.048709
India,Maharashtra,Marine Drive - 4250,"Marine Drive Road, Maharashtra, India",4.7,Amazing place to visit!,Summer,15.261846,-174.465104
India,Maharashtra,Marine Drive - 1199,"Marine Drive Road, Maharashtra, India",4.0,Great for photography!,Winter,27.109621,-26.337609
India,Maharashtra,Marine Drive - 1578,"Marine Drive Road, Maharashtra, India",3.9,Loved the experience!,Spring,-83.198943,19.505185
India,Maharashtra,Marine Drive - 1107,"Marine Drive Road, Maharashtra, India",4.1,Great for photography!,Autumn,49.99086,85.048257
India,Maharashtra,Marine Drive - 3997,"Marine Drive Road, Maharashtra, India",4.4,Amazing place to visit!,Winter,76.729643,-125.652116
India,Maharashtra,Marine Drive - 1919,"Marine Drive Road, Maharashtra, India",4.6,A must-visit location!,Winter,19.105064,40.463029
India,Maharashtra,Marine Drive - 2491,"Marine Drive Road, Maharashtra, India",4.0,Great for photography!,Summer,84.191701,-140.005574
India,Maharashtra,Marine Drive - 2974,"Marine Drive Road, Maharashtra, India",4.4,Loved the experience!,Winter,1.570286,116.270646
India,Maharashtra,Marine Drive - 3668,"Marine Drive Road, Maharashtra, India",4.1,Highly recommended!,Summer,48.649727,47.08379
India,Maharashtra,Marine Drive - 3975,"Marine Drive Road, Maharashtra, India",3.5,Highly recommended!,Spring,-83.633598,-123.879439
India,Maharashtra,Marine Drive - 507,"Marine Drive Road, Maharashtra, India",3.9,Peaceful and relaxing.,Summer,-53.636527,-101.805139
India,Maharashtra,Marine Drive - 4346,"Marine Drive Road, Maharashtra, India",3.7,Great for photography!,Summer,66.986286,94.239116
India,Maharashtra,Marine Drive - 2718,"Marine Drive Road, Maharashtra, India",4.6,A must-visit location!,Spring,-72.255667,-175.836799
India,Maharashtra,Marine Drive - 176,"Marine Drive Road, Maharashtra, India",4.1,Great for photography!,Winter,-0.729929,100.092449
India,Maharashtra,Marine Drive - 1205,"Marine Drive Road, Maharashtra, India",4.1,Peaceful and relaxing.,Summer,-58.862167,146.183752
India,Maharashtra,Marine Drive - 314,"Marine Drive Road, Maharashtra, India",4.5,Peaceful and relaxing.,Autumn,37.402577,163.118915
India,Maharashtra,Marine Drive - 3132,"Marine Drive Road, Maharashtra, India",4.1,Amazing place to visit!,Autumn,84.852613,-110.837134
India,Maharashtra,Marine Drive - 465,"Marine Drive Road, Maharashtra, India",3.9,Great for photography!,Autumn,17.097939,-111.872581
India,Maharashtra,Marine Drive - 2856,"Marine Drive Road, Maharashtra, India",4.1,Loved the experience!,Spring,-0.522285,33.652888
India,Maharashtra,Marine Drive - 826,"Marine Drive Road, Maharashtra, India",4.4,Loved the experience!,Winter,27.379569,34.239332
